Wall time,Step,Value
1569094847.439299,5,2.3095622062683105
1569094847.766425,18,2.2975070476531982
1569094847.9250004,24,2.284400463104248
1569094848.318947,40,2.2810943126678467
1569094848.3668191,42,2.276437997817993
1569094848.4446106,45,2.2764623165130615
1569094848.6530545,53,2.286513566970825
1569094848.7318425,56,2.2751848697662354
1569094849.1277847,71,2.2745025157928467
1569094849.2105625,74,2.2580442428588867
1569094849.7361574,94,2.2303102016448975
1569094854.360614,102,2.2473506927490234
1569094854.448377,106,2.2222108840942383
1569094854.9181206,126,2.2250378131866455
1569094855.2243016,139,2.198392629623413
1569094855.5743656,155,2.1430628299713135
1569094855.6511605,158,2.120534896850586
1569094855.882542,167,2.1713688373565674
1569094856.1398532,178,2.082345485687256
1569094856.2515543,183,2.079556941986084
1569094856.293443,185,2.085674524307251
1569094856.3951716,190,2.064837694168091
1569094861.8745198,229,1.7822153568267822
1569094862.00517,234,1.7125412225723267
1569094862.3512452,249,1.5797513723373413
1569094862.5078254,255,1.5166609287261963
1569094862.643463,260,1.472678303718567
1569094862.8120134,267,1.3554046154022217
1569094862.9406679,273,1.391090989112854
1569094863.3994412,292,1.0718787908554077
1569094868.3249977,308,1.1003739833831787
1569094868.374864,310,1.0398248434066772
1569094868.5553813,318,0.9143231511116028
1569094868.8705385,330,0.8355198502540588
1569094869.1019197,339,0.7913349866867065
1569094869.3153493,347,0.9200080633163452
1569094869.7382193,363,0.7155666351318359
1569094869.8229918,367,0.7194575667381287
1569094875.6323166,421,0.5176959037780762
1569094875.6582484,422,0.5343970656394958
1569094876.0671544,439,0.5029872059822083
1569094876.1339757,442,0.3657575845718384
1569094876.198802,445,0.38347524404525757
1569094876.575794,460,0.5579429864883423
1569094876.6535861,463,0.4538417458534241
1569094876.6805139,464,0.38664865493774414
1569094876.9378266,474,0.49809935688972473
1569094877.3616922,491,0.4535365700721741
1569094877.4315057,493,0.34137606620788574
1569094882.4798262,514,0.5826119184494019
1569094882.9226427,531,0.38186734914779663
1569094883.0373366,536,0.37876036763191223
1569094883.7035537,563,0.3607584834098816
1569094883.9558797,573,0.44553789496421814
1569094884.1024876,579,0.3912322521209717
1569094884.140386,581,0.4767839014530182
1569094884.2660503,586,0.48396560549736023
1569094884.2929788,587,0.3435541093349457
1569094889.2709227,602,0.3801087439060211
1569094889.7117412,620,0.40763530135154724
1569094889.7506373,622,0.20844388008117676
1569094890.0707815,634,0.26842576265335083
1569094890.2532926,641,0.3930879235267639
1569094890.274239,642,0.4236207604408264
1569094890.320115,644,0.456443727016449
1569094890.39292,647,0.4129070043563843
1569094890.4358048,649,0.3627762496471405
1569094890.7459757,661,0.36765095591545105
1569094891.0162528,671,0.4146210849285126
1569094891.2984984,683,0.24847707152366638
1569094891.419176,688,0.23432208597660065
1569094896.60277,714,0.24008195102214813
1569094896.7064931,718,0.33056843280792236
1569094896.7912672,722,0.31206682324409485
1569094896.8181946,723,0.4427068829536438
1569094897.0027018,730,0.2548519968986511
1569094897.23907,739,0.41815656423568726
1569094897.348776,743,0.46737995743751526
1569094897.4544933,747,0.3680530786514282
1569094897.5791607,752,0.3261164128780365
1569094897.6719117,756,0.3542037606239319
1569094897.8673894,765,0.37130939960479736
1569094897.9731066,769,0.27161672711372375
1569094898.0299551,771,0.4566594660282135
1569094898.0778291,773,0.23487654328346252
1569094898.2214417,780,0.26752960681915283
1569094898.3361359,785,0.2984533905982971
1569094898.388994,787,0.2503080666065216
1569094898.5116665,792,0.4337230622768402
1569094898.5655224,794,0.28135308623313904
1569094898.6702418,798,0.305941104888916
1569094903.216611,802,0.20077985525131226
1569094903.3392828,808,0.261800616979599
1569094903.3612242,809,0.3547869026660919
1569094903.9865522,832,0.35616225004196167
1569094904.085288,836,0.19833236932754517
1569094911.786915,869,0.1261690855026245
1569094911.984387,876,0.2779649794101715
1569094912.1280031,882,0.19979020953178406
1569094912.436179,896,0.28958025574684143
1569094912.5498753,900,0.21678709983825684
1569094912.7373734,907,0.32599562406539917
1569094912.7922285,909,0.2446557581424713
1569094912.9567873,915,0.2771978974342346
1569094913.007651,917,0.260125994682312
1569094913.3108408,931,0.22874704003334045
1569094913.331784,932,0.2681766152381897
1569094913.5661573,942,0.2939000129699707
1569094918.0960453,945,0.13809773325920105
1569094918.28853,954,0.46210095286369324
1569094918.372306,958,0.5272011756896973
1569094918.4720395,962,0.28903868794441223
1569094918.689458,971,0.24980923533439636
1569094918.709405,972,0.3098101317882538
1569094918.8639913,978,0.44255536794662476
1569094918.8909192,979,0.251859188079834
1569094919.028551,984,0.23420238494873047
1569094919.3526855,996,0.17444828152656555
1569094919.4903169,1002,0.1781080663204193
1569094919.5511537,1005,0.16083499789237976
1569094919.7625883,1014,0.24086962640285492
1569094920.4956293,1044,0.21790872514247894
1569094925.3386753,1057,0.1859866827726364
1569094925.4832885,1063,0.25278496742248535
1569094925.5620782,1066,0.1572367250919342
1569094925.6099503,1068,0.503483772277832
1569094925.6967177,1072,0.36124077439308167
1569094925.8453202,1078,0.19623932242393494
1569094925.9759722,1083,0.2708835005760193
1569094926.213337,1093,0.20625630021095276
1569094926.3709152,1099,0.14096654951572418
1569094926.4995718,1104,0.3731754422187805
1569094926.7678547,1114,0.15632864832878113
1569094926.9084775,1119,0.3291820287704468
1569094932.3814523,1156,0.22647041082382202
1569094932.495148,1160,0.18703898787498474
1569094932.523073,1161,0.21010662615299225
1569094932.5500014,1162,0.287550687789917
1569094933.0466738,1180,0.35643982887268066
1569094933.3588383,1192,0.14675039052963257
1569094933.3787847,1193,0.17970697581768036
1569094933.501457,1199,0.13265106081962585
1569094933.686961,1206,0.27343571186065674
1569094934.2903478,1232,0.23040705919265747
1569094934.6025128,1244,0.31424447894096375
1569094939.49313,1255,0.22922123968601227
1569094939.5739138,1258,0.16776733100414276
