Wall time,Step,Value
1569094847.3585148,1,7.816666603088379
1569094854.340665,101,41.36666488647461
1569094861.183367,201,68.76667022705078
1569094868.1913543,301,79.33333587646484
1569094875.1186917,401,87.05000305175781
1569094882.1636736,501,88.81666564941406
1569094889.250975,601,90.68333435058594
1569094896.3065643,701,92.03333282470703
1569094903.1946692,801,92.5999984741211
1569094911.1626186,845,93.03333282470703
1569094918.0840764,945,93.33333587646484
1569094925.07937,1045,93.96666717529297
1569094932.099206,1145,94.31666564941406
1569094939.2518108,1245,95.0
1569094946.303019,1345,94.8499984741211
1569094953.372231,1445,95.51667022705078
1569094960.3079877,1545,96.01667022705078
1569094967.4771953,1645,95.48332977294922
1569094975.2793846,1689,95.94999694824219
1569094982.4748974,1789,96.11666870117188
1569094989.816161,1889,96.33333587646484
1569094997.1421757,1989,96.3499984741211
1569095004.2130024,2089,96.76667022705078
1569095011.508283,2189,96.73332977294922
1569095018.7294302,2289,97.11666870117188
1569095025.9895668,2389,96.8499984741211
1569095033.090542,2489,97.1500015258789
1569095041.054549,2533,97.1500015258789
1569095048.196499,2633,96.88333129882812
1569095055.2069645,2733,97.19999694824219
1569095062.4170477,2833,97.38333129882812
1569095069.4956887,2933,97.51667022705078
1569095076.6589916,3033,97.73332977294922
1569095083.9542663,3133,97.5999984741211
1569095091.0881252,3233,97.68333435058594
1569095098.1801538,3333,97.83333587646484
1569095106.2610877,3377,97.86666870117188
1569095113.587376,3477,97.93333435058594
1569095120.9408307,3577,97.96666717529297
1569095128.368746,3677,98.0
1569095136.0759246,3777,97.80000305175781
1569095143.8261986,3877,98.01667022705078
1569095152.0901034,3977,98.0999984741211
1569095159.9144983,4077,98.03333282470703
1569095167.3021114,4177,97.69999694824219
1569095175.4511902,4221,98.05000305175781
1569095182.8779576,4321,97.76667022705078
1569095190.4989805,4421,98.01667022705078
1569095198.49204,4521,98.13333129882812
1569095206.3659832,4621,97.93333435058594
1569095214.2636619,4721,98.31666564941406
1569095221.953846,4821,98.18333435058594
1569095229.109578,4921,98.23332977294922
1569095236.6442323,5021,98.1500015258789
1569095244.6117854,5065,98.3499984741211
1569095251.7557597,5165,98.13333129882812
1569095258.9618964,5265,98.23332977294922
1569095266.0342464,5365,98.26667022705078
1569095273.3746169,5465,98.3499984741211
1569095280.6804066,5565,98.16666412353516
1569095288.3059468,5665,98.18333435058594
1569095295.4305518,5765,98.30000305175781
1569095302.8478172,5865,98.33333587646484
1569095310.991625,5909,98.25
1569095318.416722,6009,98.21666717529297
1569095325.484798,6109,98.55000305175781
1569095332.8047168,6209,98.26667022705078
1569095340.127508,6309,98.44999694824219
1569095347.0350366,6409,98.56666564941406
1569095354.1960173,6509,98.36666870117188
1569095361.394798,6609,98.53333282470703
1569095368.6487575,6709,98.43333435058594
1569095376.3742456,6753,98.58333587646484
1569095383.6528141,6853,98.28333282470703
1569095390.987498,6953,98.46666717529297
1569095398.3162355,7053,98.43333435058594
1569095405.4063644,7153,98.4000015258789
1569095412.5477998,7253,98.58333587646484
1569095419.8123727,7353,98.4000015258789
1569095427.0247924,7453,98.56666564941406
1569095434.335423,7553,98.55000305175781
1569095442.5432615,7597,98.21666717529297
1569095450.1464655,7697,98.5999984741211
1569095457.4031365,7797,98.23332977294922
1569095465.171398,7897,98.5
1569095472.4927206,7997,98.58333587646484
1569095479.442013,8097,98.63333129882812
1569095486.5824528,8197,98.56666564941406
1569095494.2871783,8297,98.63333129882812
1569095501.9228153,8397,98.68333435058594
