Wall time,Step,Value
1569095407.6293864,7238,100.0
1569095407.860768,7247,100.0
1569095412.7113607,7260,96.875
1569095413.0005882,7271,98.4375
1569095413.0823696,7274,100.0
1569095413.3596275,7284,96.875
1569095413.7894778,7300,100.0
1569095414.0836916,7311,100.0
1569095414.5604162,7329,96.875
1569095414.831692,7339,100.0
1569095414.8546293,7340,100.0
1569095414.983286,7345,96.875
1569095415.0092168,7346,100.0
1569095419.824341,7353,98.4375
1569095419.897147,7357,98.4375
1569095419.9270666,7358,96.875
1569095419.9549916,7359,96.875
1569095420.3648958,7374,98.4375
1569095420.5494027,7381,98.4375
1569095420.5713437,7382,98.4375
1569095420.6860366,7386,96.875
1569095420.7398927,7388,98.4375
1569095420.9862347,7397,100.0
1569095421.0939467,7401,95.3125
1569095421.1727355,7404,98.4375
1569095421.8339684,7430,100.0
1569095421.858901,7431,95.3125
1569095422.093274,7440,100.0
1569095422.1640842,7443,95.3125
1569095422.2688053,7447,96.875
1569095422.323658,7450,96.875
1569095427.1993237,7460,100.0
1569095427.2292433,7461,100.0
1569095427.257169,7462,98.4375
1569095427.2870882,7463,98.4375
1569095427.421728,7468,96.875
1569095427.5723264,7474,98.4375
1569095427.6830306,7478,100.0
1569095427.7279098,7480,100.0
1569095428.1757116,7496,100.0
1569095428.3472538,7502,100.0
1569095428.3791683,7503,96.875
1569095428.5975845,7511,100.0
1569095428.7541652,7517,100.0
1569095429.0713186,7530,100.0
1569095429.2498398,7537,96.875
1569095429.5001702,7547,100.0
1569095434.6237416,7565,96.875
1569095434.8421578,7573,98.4375
1569095437.5332928,7596,100.0
1569095442.6679292,7603,96.875
1569095442.837477,7609,98.4375
1569095442.9332201,7612,96.875
1569095443.8786922,7643,98.4375
1569095443.9056196,7644,98.4375
1569095444.3474379,7660,100.0
1569095444.3703773,7661,100.0
1569095444.6875298,7671,100.0
1569095444.778287,7674,100.0
1569095444.8490965,7676,98.4375
1569095445.1243606,7687,100.0
1569095445.277949,7693,98.4375
1569095445.357736,7696,100.0
1569095450.2332325,7700,100.0
1569095450.6082292,7716,95.3125
1569095450.6341603,7718,100.0
1569095450.6541078,7719,100.0
1569095450.743867,7723,98.4375
1569095450.8276432,7726,98.4375
1569095450.885488,7728,98.4375
1569095451.254502,7742,100.0
1569095451.361216,7746,98.4375
1569095451.6494465,7757,98.4375
1569095451.7282352,7760,96.875
1569095452.2488427,7780,98.4375
1569095452.4193866,7788,96.875
1569095457.4260745,7798,95.3125
1569095457.4400368,7799,100.0
1569095457.7113125,7810,100.0
1569095458.3585808,7833,100.0
1569095458.4642985,7838,95.3125
1569095458.903125,7855,98.4375
1569095459.51848,7878,98.4375
1569095459.574331,7880,98.4375
1569095465.2072682,7899,98.4375
1569095465.2312033,7900,98.4375
1569095465.341908,7904,96.875
1569095465.4536095,7908,98.4375
1569095465.949285,7926,98.4375
1569095466.1188314,7932,96.875
1569095466.1407726,7933,98.4375
1569095467.2328517,7975,98.4375
1569095467.448276,7983,96.875
1569095467.6567178,7991,100.0
1569095467.6766644,7992,96.875
1569095472.7809522,8009,98.4375
1569095472.9973724,8017,98.4375
1569095473.1240346,8022,100.0
1569095473.2337403,8026,100.0
1569095473.5109985,8037,98.4375
1569095473.7952394,8049,95.3125
1569095473.8750248,8052,98.4375
1569095473.924892,8054,98.4375
1569095474.0286157,8058,98.4375
1569095474.2500222,8066,100.0
1569095479.637491,8105,100.0
1569095480.1660774,8126,96.875
1569095480.3256512,8132,100.0
1569095480.3525794,8133,98.4375
1569095480.4094276,8135,98.4375
1569095480.8193312,8150,100.0
1569095481.0197952,8157,100.0
1569095481.5663338,8180,100.0
1569095481.6241791,8182,98.4375
1569095481.6800294,8184,93.75
1569095481.9393375,8195,98.4375
1569095486.6023993,8198,98.4375
1569095487.053194,8215,98.4375
1569095487.1948144,8221,100.0
1569095487.4950125,8234,100.0
1569095488.0176158,8254,100.0
1569095488.264954,8263,98.4375
1569095488.6269865,8277,100.0
1569095488.6848311,8279,100.0
1569095488.7426765,8281,100.0
1569095488.989018,8290,95.3125
1569095494.321087,8299,98.4375
1569095494.547482,8307,96.875
1569095495.101999,8327,100.0
1569095495.1389,8329,98.4375
1569095495.2047246,8332,96.875
1569095495.2496047,8334,98.4375
1569095495.395215,8340,96.875
1569095495.716356,8352,100.0
1569095495.7442827,8353,98.4375
1569095495.9367664,8360,100.0
1569095496.0155566,8363,96.875
1569095496.1432152,8368,98.4375
1569095496.3097694,8375,100.0
1569095496.3546512,8377,100.0
1569095502.250936,8407,100.0
1569095502.8533251,8428,98.4375
1569095503.122606,8439,100.0
