Wall time,Step,Value
1569261753.6492586,1066,96.875
1569261753.6851637,1068,98.4375
1569261753.7769172,1072,100.0
1569261753.9125547,1078,96.875
1569261754.0152795,1083,98.4375
1569261754.2207305,1093,100.0
1569261754.3583622,1099,96.875
1569261754.4700644,1104,96.875
1569261754.711419,1114,100.0
1569261754.8261118,1119,96.875
1569261760.302497,1156,96.875
1569261760.4012337,1160,98.4375
1569261760.4241717,1161,96.875
1569261760.4491053,1162,96.875
1569261760.8320804,1180,100.0
1569261761.0824115,1192,95.3125
1569261761.1043534,1193,98.4375
1569261761.22503,1199,98.4375
1569261761.3716383,1206,95.3125
1569261761.9160404,1232,100.0
1569261762.179337,1244,100.0
1569261766.8532846,1255,98.4375
1569261766.926089,1258,95.3125
1569261766.9988947,1261,100.0
1569261767.429742,1281,98.4375
1569261767.5514169,1287,98.4375
1569261767.7109964,1294,95.3125
1569261767.8586013,1300,98.4375
1569261768.2246222,1316,100.0
1569261768.282468,1319,100.0
1569261768.4939032,1330,98.4375
1569261768.5477586,1333,93.75
1569261768.612586,1336,100.0
1569261768.6345267,1337,96.875
1569261774.3062446,1385,98.4375
1569261774.3601012,1388,100.0
1569261774.4229321,1391,98.4375
1569261774.4418812,1392,100.0
1569261774.9764524,1414,98.4375
1569261775.25371,1426,98.4375
1569261775.2866225,1428,98.4375
1569261775.355439,1432,98.4375
1569261775.4322333,1436,98.4375
1569261775.5190015,1440,98.4375
1569261780.6419005,1465,95.3125
1569261780.6638417,1466,93.75
1569261780.8942256,1477,96.875
1569261781.0607805,1485,98.4375
1569261781.1515381,1489,98.4375
1569261781.1944222,1491,96.875
1569261781.5544598,1508,96.875
1569261781.910509,1523,98.4375
1569261781.9902954,1527,95.3125
1569261787.0972304,1552,98.4375
1569261787.4398243,1568,95.3125
1569261787.4607682,1569,98.4375
1569261787.8188112,1584,96.875
1569261787.903584,1588,100.0
1569261788.2606287,1604,96.875
1569261788.2785811,1605,96.875
1569261788.572795,1618,96.875
1569261788.7493224,1627,98.4375
1569261788.8600266,1632,100.0
1569261788.9827044,1637,100.0
1569261789.0525174,1640,96.875
1569261793.678646,1645,96.875
1569261793.723525,1648,95.3125
1569261794.0137496,1660,100.0
1569261794.1892805,1668,98.4375
1569261794.334891,1675,98.4375
1569261794.4785073,1682,95.3125
1569261801.600803,1691,100.0
1569261801.685576,1695,98.4375
1569261801.711507,1696,96.875
1569261801.7354429,1697,98.4375
1569261801.7813196,1699,98.4375
1569261801.8561203,1702,100.0
1569261802.017688,1709,98.4375
1569261802.195213,1718,96.875
1569261802.386701,1728,100.0
1569261802.457512,1732,98.4375
1569261802.4964075,1734,93.75
1569261802.5582435,1737,100.0
1569261802.6579764,1742,100.0
1569261802.710835,1745,98.4375
1569261802.7337747,1746,100.0
1569261802.7487333,1747,96.875
1569261803.1317089,1766,98.4375
1569261803.3481312,1775,98.4375
1569261803.4857624,1781,98.4375
1569261803.6253903,1788,96.875
1569261808.23708,1789,95.3125
1569261808.4001522,1798,100.0
1569261808.5637147,1805,100.0
1569261809.0578852,1826,98.4375
1569261809.1436548,1830,98.4375
1569261809.3550894,1840,98.4375
1569261809.4408607,1844,95.3125
1569261809.6233718,1853,96.875
1569261809.8766947,1866,98.4375
1569261809.9315484,1869,98.4375
1569261810.03926,1875,98.4375
1569261810.0781562,1877,98.4375
1569261815.3340244,1911,98.4375
1569261815.4457269,1917,95.3125
1569261815.814626,1934,98.4375
1569261815.8634946,1936,98.4375
1569261816.048002,1944,98.4375
1569261816.1188133,1947,98.4375
1569261816.159703,1949,96.875
1569261816.575591,1967,98.4375
1569261816.9106946,1981,96.875
1569261816.9575696,1983,98.4375
1569261822.0373528,2001,93.75
1569261822.1161413,2005,96.875
1569261822.2637463,2013,98.4375
1569261822.6098206,2030,98.4375
1569261822.7404726,2036,96.875
1569261823.266066,2060,98.4375
1569261823.5493164,2072,98.4375
1569261823.572255,2073,96.875
1569261823.6380796,2076,100.0
1569261823.6630113,2077,100.0
1569261823.7088902,2079,98.4375
1569261823.7497804,2081,100.0
1569261823.8455236,2085,96.875
1569261828.3858364,2089,98.4375
1569261828.4686148,2094,98.4375
1569261828.5095055,2096,98.4375
1569261828.8456063,2111,98.4375
1569261829.5188074,2145,98.4375
1569261829.6025825,2149,98.4375
1569261829.6404812,2151,100.0
1569261829.7571702,2156,98.4375
1569261829.964614,2165,98.4375
1569261830.220929,2177,98.4375
1569261830.4523103,2187,98.4375
1569261835.116705,2189,96.875
1569261835.1456282,2191,96.875
1569261835.1625834,2192,96.875
1569261835.2518547,2196,100.0
1569261835.317679,2199,100.0
1569261835.4942062,2207,98.4375
1569261835.5829685,2211,96.875
1569261835.8522503,2225,100.0
1569261835.9729266,2231,98.4375
1569261836.076649,2236,100.0
1569261836.0975928,2237,100.0
1569261836.1444695,2239,98.4375
1569261836.2063017,2242,100.0
1569261836.2501853,2244,100.0
1569261836.291076,2246,98.4375
1569261836.3140144,2247,100.0
1569261836.4416733,2254,100.0
1569261836.5045056,2257,98.4375
1569261836.6142116,2262,98.4375
1569261837.0600204,2281,98.4375
1569261842.0821655,2291,100.0
1569261842.2148106,2297,98.4375
1569261842.3245175,2303,100.0
1569261842.3963246,2307,96.875
1569261842.6446614,2319,96.875
1569261842.6656055,2320,100.0
1569261843.2096593,2345,96.875
1569261843.4061341,2354,98.4375
1569261843.7980864,2371,100.0
1569261848.7247174,2389,96.875
1569261848.737681,2390,95.3125
1569261848.7745826,2392,95.3125
1569261849.0169344,2402,100.0
1569261849.104699,2406,100.0
1569261849.5156004,2425,100.0
1569261849.7669284,2436,100.0
1569261849.9504375,2444,98.4375
1569261850.0721128,2450,100.0
1569261850.0970466,2451,100.0
1569261850.1369398,2453,100.0
1569261850.1788273,2455,98.4375
1569261850.270582,2460,98.4375
1569261850.799169,2485,100.0
1569261850.8221066,2486,95.3125
1569261855.5728567,2496,100.0
1569261855.620729,2498,96.875
1569261855.7055027,2503,100.0
1569261855.9618173,2517,96.875
1569261856.083492,2523,95.3125
1569261858.8074725,2532,100.0
1569261863.9282594,2547,100.0
1569261864.0275013,2551,98.4375
1569261864.0783646,2553,98.4375
1569261864.3496401,2566,98.4375
1569261864.6159277,2578,100.0
1569261864.872242,2590,98.4375
1569261864.890195,2591,100.0
1569261865.0896616,2600,98.4375
1569261865.2173195,2606,100.0
1569261865.583341,2623,98.4375
1569261865.7239656,2629,96.875
1569261865.7498953,2630,98.4375
1569261870.7096128,2638,100.0
1569261870.8492403,2644,98.4375
1569261870.997842,2650,100.0
1569261871.108546,2655,100.0
1569261871.6002312,2678,96.875
1569261871.7348714,2685,98.4375
1569261871.842584,2690,100.0
1569261872.1308124,2703,96.875
1569261872.2863972,2710,96.875
1569261872.5985618,2725,96.875
1569261877.420115,2737,96.875
1569261877.4909256,2740,100.0
1569261877.79611,2754,98.4375
1569261877.8150587,2755,98.4375
1569261877.8559499,2757,98.4375
1569261878.5396292,2789,96.875
1569261878.5645618,2790,100.0
1569261878.5835114,2791,100.0
1569261878.7440825,2798,98.4375
1569261878.975464,2809,96.875
1569261879.296605,2824,100.0
1569261879.400327,2829,100.0
1569261884.6244977,2859,100.0
1569261884.8907864,2872,100.0
1569261885.101224,2881,96.875
1569261885.278749,2890,98.4375
1569261885.3914475,2896,100.0
1569261885.4732285,2900,98.4375
1569261885.818306,2917,100.0
1569261885.868172,2919,100.0
1569261885.885127,2920,100.0
1569261886.1544075,2932,100.0
1569261891.1815608,2950,98.4375
1569261891.531624,2967,96.875
1569261891.7300928,2975,100.0
1569261892.2666583,2998,100.0
1569261892.4890637,3007,98.4375
1569261892.5349417,3009,100.0
1569261892.577826,3011,100.0
1569261892.6655915,3015,98.4375
1569261892.6935165,3016,98.4375
1569261892.9438474,3027,96.875
1569261893.0116668,3030,98.4375
1569261897.759468,3038,98.4375
1569261897.8322737,3041,100.0
1569261898.0467005,3050,98.4375
1569261898.3608596,3065,100.0
1569261898.4486253,3069,100.0
1569261898.4905128,3071,98.4375
1569261898.8306038,3086,98.4375
1569261899.121826,3099,98.4375
1569261899.5895748,3122,98.4375
1569261904.461643,3137,100.0
1569261904.50752,3138,100.0
1569261904.6561227,3145,98.4375
1569261904.7778041,3150,96.875
1569261904.8994792,3155,100.0
1569261904.9942255,3159,98.4375
1569261905.032125,3161,98.4375
1569261905.3831851,3177,100.0
1569261905.7432225,3195,100.0
1569261905.7661622,3196,96.875
1569261905.9187539,3203,98.4375
1569261905.9915583,3206,95.3125
1569261906.5051856,3230,100.0
1569261911.064733,3233,100.0
1569261911.1874049,3240,96.875
1569261911.2432551,3243,98.4375
1569261911.2681887,3244,98.4375
1569261911.3110735,3246,98.4375
1569261911.3270314,3247,98.4375
1569261911.7997673,3267,100.0
1569261911.9174535,3272,100.0
1569261912.1059492,3281,96.875
1569261912.6415167,3305,98.4375
1569261912.814055,3313,100.0
1569261913.1521516,3327,98.4375
1569261913.173095,3328,96.875
1569261918.0562453,3333,100.0
1569261918.298594,3345,98.4375
1569261918.940876,3374,98.4375
1569261921.6077285,3376,96.875
1569261926.3788567,3378,100.0
1569261926.5394273,3386,100.0
1569261926.9214063,3403,100.0
1569261927.0400898,3408,100.0
1569261927.5297813,3430,98.4375
1569261927.6045787,3433,98.4375
1569261927.7292457,3438,100.0
1569261927.8805003,3445,100.0
1569261927.9792366,3449,100.0
1569261928.02312,3451,100.0
1569261928.14978,3457,95.3125
1569261928.1687295,3458,98.4375
1569261928.2874124,3464,93.75
1569261928.431028,3471,95.3125
1569261933.1387434,3477,96.875
1569261933.182623,3480,98.4375
1569261933.5875401,3497,98.4375
1569261933.8797584,3509,100.0
1569261933.9525642,3512,98.4375
1569261934.1201162,3519,95.3125
1569261934.4262981,3535,98.4375
1569261934.4711778,3537,98.4375
1569261934.592852,3543,98.4375
1569261934.6746335,3547,98.4375
1569261934.715524,3549,98.4375
1569261934.9858022,3563,98.4375
1569261939.876021,3580,98.4375
1569261940.3028784,3600,95.3125
1569261940.738713,3618,98.4375
1569261940.786585,3620,100.0
1569261940.8344572,3622,96.875
1569261940.9012787,3625,96.875
1569261940.9561322,3628,100.0
1569261941.304202,3645,100.0
1569261941.5276043,3656,93.75
1569261941.548549,3657,100.0
1569261941.8417637,3670,98.4375
1569261947.3220658,3700,98.4375
1569261947.3599658,3702,100.0
1569261947.9075024,3726,96.875
1569261948.0052414,3730,100.0
1569261948.0551074,3732,98.4375
1569261948.1787755,3738,100.0
1569261948.2505846,3741,100.0
1569261948.29347,3743,98.4375
1569261948.4779756,3752,96.875
1569261948.6185997,3759,100.0
1569261948.8868842,3772,100.0
1569261953.6573665,3780,100.0
1569261953.970038,3793,98.4375
1569261954.0169134,3795,100.0
1569261954.0787477,3798,100.0
1569261954.33606,3810,95.3125
1569261954.416844,3814,100.0
1569261954.5196862,3819,100.0
1569261954.5685563,3821,96.875
1569261954.8069186,3831,100.0
1569261954.8867059,3835,98.4375
1569261955.5080435,3864,98.4375
1569261955.6257286,3869,98.4375
1569261955.800262,3876,100.0
1569261961.1236808,3901,98.4375
1569261961.1416335,3902,98.4375
1569261961.3211524,3910,100.0
1569261961.5320973,3920,100.0
1569261961.7086256,3928,100.0
1569261961.8721874,3935,100.0
1569261961.9719214,3939,100.0
1569261962.2023053,3950,100.0
1569261962.3289661,3956,98.4375
1569261962.4586194,3962,100.0
1569261967.5779479,3984,100.0
1569261967.8292756,3995,96.875
1569261967.9519475,4000,98.4375
1569261968.1613867,4009,98.4375
1569261968.1853228,4010,98.4375
1569261968.4516106,4022,98.4375
1569261968.7159045,4033,96.875
1569261968.7817283,4036,96.875
1569261969.0111156,4046,100.0
1569261969.0310612,4047,98.4375
1569261974.505427,4093,98.4375
1569261974.625107,4098,98.4375
1569261974.6500392,4099,96.875
1569261974.8854113,4109,100.0
1569261981.0108316,4182,98.4375
1569261981.2491944,4193,100.0
1569261981.2701378,4194,93.75
1569261981.316016,4196,98.4375
1569261981.3559089,4198,100.0
1569261981.418741,4201,100.0
1569261981.444672,4202,98.4375
1569261989.2535503,4227,98.4375
1569261989.3802125,4232,100.0
1569261989.4570067,4235,95.3125
1569261989.6405158,4243,98.4375
1569261989.8788784,4254,98.4375
1569261990.0623882,4263,98.4375
1569261990.1322012,4266,100.0
1569261990.1561377,4267,98.4375
1569261990.4932365,4282,100.0
1569261990.8602543,4298,100.0
1569261991.0008788,4304,100.0
1569261991.0896416,4308,96.875
1569261991.2761421,4317,96.875
1569261991.3220196,4319,100.0
1569261996.039869,4328,96.875
1569261996.1286316,4332,100.0
1569261996.2503068,4338,100.0
1569261996.343059,4343,96.875
1569261996.9544246,4369,96.875
1569261997.1548872,4378,98.4375
1569261997.4850051,4393,100.0
1569261997.6555486,4400,100.0
1569261997.7572768,4406,100.0
1569261997.8500288,4410,100.0
1569261997.8729675,4411,98.4375
1569262002.6775515,4430,96.875
1569262002.7493658,4433,96.875
1569262002.8909876,4439,100.0
1569262003.5272856,4469,98.4375
1569262003.6639194,4475,100.0
1569262003.7437065,4479,98.4375
1569262003.8025496,4482,98.4375
1569262003.9760866,4490,98.4375
1569262004.0269492,4492,100.0
1569262004.3999515,4509,98.4375
1569262004.4169059,4510,100.0
1569262009.2658153,4529,98.4375
1569262009.2887535,4530,98.4375
1569262009.3615599,4533,98.4375
1569262009.5520494,4542,100.0
1569262009.7225945,4550,96.875
1569262009.773458,4552,100.0
1569262009.7993886,4553,98.4375
1569262010.3748498,4578,96.875
1569262010.4416707,4581,98.4375
1569262010.6920025,4592,98.4375
1569262010.7668014,4595,98.4375
1569262010.806695,4597,100.0
1569262010.8595538,4599,100.0
1569262011.1118789,4611,98.4375
1569262016.1426182,4628,98.4375
1569262016.5934134,4649,100.0
1569262016.7470021,4656,98.4375
1569262016.9145544,4664,100.0
1569262016.9993284,4668,98.4375
1569262017.1579034,4675,100.0
1569262017.174858,4676,100.0
1569262017.199792,4677,100.0
1569262017.4182074,4687,100.0
1569262018.0195997,4713,98.4375
1569262018.132298,4718,98.4375
1569262023.1573699,4734,95.3125
1569262023.27306,4739,100.0
1569262023.4306388,4745,98.4375
1569262023.5283773,4749,96.875
1569262023.5473268,4750,98.4375
1569262023.7108903,4758,98.4375
1569262023.773721,4761,96.875
1569262023.7946656,4762,98.4375
1569262023.8345587,4764,98.4375
1569262023.8894117,4767,100.0
1569262024.1118178,4776,100.0
1569262024.2215238,4780,98.4375
1569262024.2893426,4784,98.4375
1569262024.3661375,4787,96.875
1569262024.3870814,4788,93.75
1569262024.5127454,4794,100.0
1569262024.6443932,4800,100.0
1569262024.690271,4802,100.0
1569262024.7640734,4805,100.0
1569262030.0069792,4840,100.0
1569262030.2463384,4852,96.875
1569262030.6781843,4871,100.0
1569262030.7150848,4873,100.0
1569262031.0651488,4889,98.4375
1569262031.1329675,4892,98.4375
1569262031.172861,4894,100.0
1569262031.1958003,4895,100.0
1569262031.650583,4914,98.4375
1569262036.7780504,4938,100.0
1569262036.8488603,4941,98.4375
1569262037.1251216,4954,100.0
1569262037.29766,4962,100.0
1569262037.4921403,4971,100.0
1569262037.5629504,4974,96.875
1569262037.607831,4976,100.0
1569262037.6267803,4977,100.0
1569262037.931964,4991,100.0
1569262038.1194623,4999,100.0
1569262043.1108065,5021,100.0
1569262043.2254999,5027,96.875
1569262043.2863362,5030,100.0
1569262043.4329455,5037,98.4375
1569262043.7331426,5050,100.0
1569262043.783009,5052,100.0
1569262043.8089397,5053,100.0
1569262043.9754944,5060,96.875
1569262051.28477,5078,98.4375
1569262051.8432763,5101,100.0
1569262051.9689405,5106,96.875
1569262051.9938734,5107,100.0
1569262052.438684,5126,100.0
1569262052.4905455,5128,98.4375
1569262052.6032445,5134,98.4375
1569262053.1816978,5160,98.4375
1569262057.8015542,5165,100.0
1569262058.0658472,5178,100.0
1569262058.1506202,5182,98.4375
1569262058.552546,5200,98.4375
1569262058.7220929,5208,98.4375
1569262059.228249,5231,100.0
1569262059.2970648,5234,100.0
1569262059.318009,5235,100.0
1569262059.3958018,5239,98.4375
1569262059.4127562,5240,100.0
1569262059.4995244,5244,98.4375
1569262065.1126168,5266,98.4375
1569262065.6382108,5289,100.0
1569262065.9154694,5302,98.4375
1569262066.2615438,5318,100.0
1569262066.4799597,5329,96.875
1569262066.8658442,5345,100.0
1569262067.1901853,5359,100.0
1569262067.2081378,5360,100.0
1569262067.2609959,5363,100.0
1569262072.7351732,5380,100.0
1569262072.8239357,5384,92.1875
1569262073.2807145,5404,100.0
1569262073.3265915,5406,98.4375
1569262073.6806448,5420,100.0
1569262073.808304,5425,98.4375
1569262074.1324365,5439,100.0
1569262074.1603625,5440,100.0
1569262074.2082345,5442,98.4375
1569262074.308965,5447,100.0
1569262080.0444677,5475,98.4375
1569262080.4633472,5484,98.4375
1569262081.043795,5491,96.875
1569262081.2183285,5495,100.0
1569262081.4726503,5501,100.0
1569262081.6910646,5507,98.4375
1569262081.8286972,5512,100.0
1569262082.0530968,5515,98.4375
1569262082.1937206,5517,98.4375
1569262083.2927818,5532,100.0
1569262083.7904513,5541,100.0
1569262084.2941043,5549,98.4375
1569262090.439363,5566,98.4375
1569262090.5261307,5571,96.875
1569262090.5740023,5573,98.4375
1569262090.892151,5585,98.4375
1569262090.9440129,5587,100.0
1569262091.091619,5593,100.0
1569262091.3449407,5605,98.4375
1569262091.4406846,5610,98.4375
1569262091.676055,5620,95.3125
1569262091.9104295,5630,98.4375
1569262092.3073668,5647,96.875
1569262092.5367546,5658,100.0
1569262092.5816348,5660,100.0
1569262092.6953313,5664,98.4375
1569262098.0456917,5679,100.0
1569262098.8914294,5720,96.875
1569262098.9582517,5723,98.4375
1569262099.059979,5727,100.0
1569262099.3751354,5741,98.4375
1569262099.6294563,5752,98.4375
1569262099.8032029,5759,98.4375
1569262105.171441,5776,100.0
1569262105.242252,5779,98.4375
1569262105.3499634,5784,100.0
1569262105.4477034,5789,98.4375
1569262105.567382,5795,98.4375
1569262105.8306785,5807,98.4375
1569262105.8486307,5808,100.0
1569262106.2181506,5825,96.875
1569262106.275996,5828,100.0
1569262106.4275913,5835,100.0
1569262107.0279856,5862,98.4375
1569262107.0708706,5864,98.4375
1569262112.043295,5871,96.875
1569262112.2477489,5881,98.4375
1569262112.4372416,5889,96.875
1569262112.483118,5891,98.4375
1569262112.6585715,5898,96.875
1569262112.858039,5907,97.91666412353516
1569262120.6598449,5917,100.0
1569262120.6837828,5918,100.0
1569262120.9231424,5928,100.0
1569262121.0109057,5932,100.0
1569262121.0408258,5933,100.0
1569262121.4656901,5952,100.0
1569262121.5893593,5957,96.875
1569262121.6332421,5959,100.0
1569262121.7180152,5963,100.0
1569262121.9184794,5972,100.0
1569262122.3084364,5990,98.4375
1569262127.454197,6010,100.0
1569262127.5519361,6015,100.0
1569262127.7733436,6024,98.4375
1569262127.8890338,6030,100.0
1569262127.9109757,6031,98.4375
1569262127.9339144,6032,98.4375
1569262128.0017345,6035,100.0
1569262128.0795255,6038,100.0
1569262128.5821805,6060,98.4375
1569262128.99408,6077,100.0
1569262129.0150235,6078,100.0
1569262129.0948105,6082,96.875
1569262129.1945431,6087,98.4375
1569262129.3431456,6094,96.875
1569262129.558571,6103,100.0
1569262129.6064422,6105,100.0
1569262134.6577284,6115,100.0
1569262134.794364,6121,100.0
1569262134.8452282,6123,100.0
1569262134.9838567,6129,98.4375
1569262135.02774,6131,100.0
1569262135.067633,6133,100.0
1569262135.316966,6145,100.0
1569262135.353867,6147,100.0
1569262135.3947577,6149,100.0
1569262135.9303257,6172,98.4375
1569262136.1367738,6181,96.875
1569262136.1996062,6184,98.4375
1569262136.5676215,6200,100.0
1569262141.6621313,6210,100.0
1569262141.6790857,6211,96.875
1569262141.711,6213,98.4375
1569262141.8516247,6219,98.4375
1569262141.9952402,6225,98.4375
1569262142.1677787,6232,95.3125
1569262142.2754908,6237,98.4375
1569262142.4290812,6244,98.4375
1569262142.5587332,6250,100.0
1569262142.8758857,6263,100.0
1569262143.4403758,6289,100.0
1569262148.8467185,6309,100.0
1569262148.891596,6312,98.4375
1569262148.984348,6316,100.0
1569262149.0092828,6317,96.875
1569262149.1818209,6324,98.4375
1569262149.5488386,6341,100.0
1569262149.8011644,6352,96.875
1569262150.0520015,6363,98.4375
1569262150.209581,6370,100.0
1569262150.3352442,6376,100.0
1569262150.9107058,6400,100.0
1569262156.9226906,6447,100.0
1569262157.118168,6455,100.0
1569262157.2099226,6459,100.0
1569262157.508125,6472,98.4375
1569262157.7793996,6483,100.0
1569262157.8761406,6487,98.4375
1569262158.0736134,6495,100.0
1569262158.094557,6496,100.0
1569262158.1833196,6500,98.4375
1569262163.0053096,6509,98.4375
1569262163.0202675,6510,100.0
1569262163.2227252,6520,98.4375
1569262163.240677,6521,100.0
1569262163.2586288,6522,100.0
1569262163.435157,6530,98.4375
1569262163.8799672,6550,100.0
1569262164.4544315,6574,100.0
1569262164.550176,6578,100.0
1569262164.592064,6580,98.4375
1569262164.6130075,6581,100.0
1569262164.6758394,6584,100.0
1569262164.8703196,6593,100.0
1569262164.8892682,6594,100.0
1569262165.0767674,6603,100.0
1569262165.1515667,6606,95.3125
1569262170.2273753,6616,100.0
1569262170.3500478,6621,98.4375
1569262171.1778343,6657,98.4375
1569262171.3802931,6666,98.4375
1569262171.4281654,6668,100.0
1569262171.5099456,6672,98.4375
1569262171.6376042,6678,100.0
1569262171.7094119,6681,96.875
1569262171.883946,6688,98.4375
1569262172.0764308,6696,98.4375
1569262172.148239,6699,100.0
1569262172.3257644,6707,100.0
1569262177.3946943,6711,98.4375
1569262177.4804633,6715,98.4375
1569262177.7220793,6725,95.3125
1569262177.746014,6726,100.0
1569262178.0521965,6738,95.3125
1569262178.1459455,6742,100.0
1569262178.2885637,6749,98.4375
1569262185.9783907,6753,100.0
1569262186.2257285,6764,100.0
1569262186.5259259,6776,100.0
1569262186.870006,6792,100.0
1569262187.4883528,6817,100.0
1569262187.881302,6832,98.4375
1569262188.215408,6846,100.0
1569262188.2882135,6850,98.4375
1569262193.530344,6854,100.0
1569262193.7268193,6862,100.0
1569262193.9093304,6868,100.0
1569262193.9222956,6869,98.4375
1569262194.2803385,6886,100.0
1569262194.4837976,6895,98.4375
1569262194.6333942,6901,100.0
1569262194.8169043,6909,100.0
1569262194.892702,6912,100.0
1569262195.4192932,6934,100.0
1569262195.4950907,6937,100.0
1569262195.8212178,6951,100.0
1569262200.5744686,6955,98.4375
1569262200.870676,6963,100.0
1569262200.9564471,6966,98.4375
1569262201.102058,6972,96.875
1569262201.4880264,6990,100.0
1569262201.5378957,6992,100.0
1569262201.9757214,7010,100.0
1569262202.0525172,7014,100.0
1569262202.1263192,7017,100.0
1569262202.4454658,7032,100.0
1569262202.5053046,7035,100.0
1569262202.596062,7039,100.0
1569262202.7521548,7046,98.4375
1569262207.6125965,7059,98.4375
1569262207.7482316,7065,98.4375
1569262208.0913155,7079,98.4375
1569262208.3775506,7091,100.0
1569262208.536125,7098,100.0
1569262208.7385907,7106,100.0
1569262208.948031,7114,100.0
1569262208.9739618,7115,100.0
1569262209.0976307,7120,98.4375
1569262209.1943727,7124,100.0
1569262209.4776146,7137,100.0
1569262209.56937,7141,100.0
1569262215.0386968,7155,100.0
1569262215.3289208,7167,96.875
1569262215.3538542,7168,100.0
1569262215.5064464,7175,100.0
1569262215.714889,7183,98.4375
1569262215.8704727,7189,100.0
1569262216.0031178,7195,98.4375
1569262216.164686,7202,100.0
1569262216.2125592,7204,100.0
1569262216.4379554,7213,100.0
1569262216.4758544,7215,98.4375
1569262216.4958017,7216,100.0
1569262216.9525793,7235,98.4375
1569262217.0313694,7238,100.0
1569262217.24779,7247,100.0
1569262222.3812246,7260,100.0
1569262222.6674588,7271,100.0
1569262222.7492404,7274,100.0
1569262223.0175242,7284,100.0
1569262223.4134653,7300,100.0
1569262223.6618,7311,100.0
1569262224.0896566,7329,98.4375
1569262224.2971017,7339,100.0
1569262224.3200405,7340,100.0
1569262224.4297469,7345,100.0
1569262224.4526856,7346,100.0
