Wall time,Step,Value
1569261680.6860385,1,2.3022735118865967
1569261686.910406,101,0.551036536693573
1569261693.10475,201,0.3119662404060364
1569261699.4308922,301,0.21720610558986664
1569261705.6597748,401,0.1678771674633026
1569261712.1517642,501,0.14321070909500122
1569261718.696452,601,0.121538907289505
1569261725.2922447,701,0.10864807665348053
1569261732.0570416,801,0.09923013299703598
1569261739.7485683,845,0.0940980613231659
1569261746.1770742,945,0.09111339598894119
1569261753.2114298,1045,0.08189056813716888
1569261760.042193,1145,0.07843677699565887
1569261766.6298826,1245,0.07554152607917786
1569261773.437307,1345,0.07023303955793381
1569261780.1950946,1445,0.06993667036294937
1569261786.957604,1545,0.06548213213682175
1569261793.6650176,1645,0.06538201868534088
1569261801.5593038,1689,0.062411751598119736
1569261808.2221193,1789,0.06151881441473961
1569261814.9042213,1889,0.05910950526595116
1569261821.755107,1989,0.05713106691837311
1569261828.373867,2089,0.05572131276130676
1569261835.1047375,2189,0.05520946532487869
1569261842.0412755,2289,0.05411044880747795
1569261848.7117507,2389,0.051569417119026184
1569261855.4392147,2489,0.05127745494246483
1569261863.6021235,2533,0.0497635081410408
1569261870.6009402,2633,0.05078107863664627
1569261877.3413262,2733,0.04935033991932869
1569261884.0530267,2833,0.04668068885803223
1569261890.7894304,2933,0.04718714952468872
1569261897.6537514,3033,0.04678410664200783
1569261904.377866,3133,0.048311732709407806
1569261911.0507724,3233,0.04480544105172157
1569261918.043277,3333,0.045473333448171616
1569261926.355918,3377,0.04664162918925285
1569261933.1247818,3477,0.045569028705358505
1569261939.8151853,3577,0.04292268306016922
1569261946.816419,3677,0.04253164306282997
1569261953.60351,3777,0.042901262640953064
1569261960.6080594,3877,0.0412050299346447
1569261967.4333346,3977,0.041362229734659195
1569261974.1723173,4077,0.040680501610040665
1569261980.907108,4177,0.041092924773693085
1569261989.129881,4221,0.042322009801864624
1569261995.8952556,4321,0.04024707153439522
1569262002.476091,4421,0.04051497206091881
1569262009.0853026,4521,0.0395047552883625
1569262015.9994092,4621,0.04048974812030792
1569262022.881109,4721,0.04025035351514816
1569262029.5689588,4821,0.03945013880729675
1569262036.3980653,4921,0.038743242621421814
1569262043.0978413,5021,0.038419026881456375
1569262051.0204763,5065,0.03849945217370987
1569262057.7895873,5165,0.03843431547284126
1569262065.0856886,5265,0.03652479872107506
1569262072.417024,5365,0.03692774847149849
1569262079.7033792,5465,0.03730511665344238
1569262090.4132586,5565,0.03634797781705856
1569262097.716064,5665,0.03582931309938431
1569262104.9161246,5765,0.03639273717999458
1569262111.9156358,5865,0.03908533975481987
1569262120.4863086,5909,0.03662855178117752
1569262127.4262729,6009,0.03523635119199753
1569262134.537052,6109,0.035718485713005066
1569262141.635204,6209,0.03644030913710594
1569262148.8347485,6309,0.034244436770677567
1569262156.070968,6409,0.035927653312683105
1569262162.9903464,6509,0.036084309220314026
1569262170.0737863,6609,0.03676867485046387
1569262177.3501916,6709,0.03355981782078743
1569262185.9634306,6753,0.035277195274829865
1569262193.5054102,6853,0.034336600452661514
1569262200.5374649,6953,0.03617372363805771
1569262207.483939,7053,0.0343962162733078
1569262214.9968092,7153,0.035513315349817276
1569262222.2326236,7253,0.035232044756412506
1569262229.1342666,7353,0.034625012427568436
1569262236.1803477,7453,0.03384504094719887
1569262243.326891,7553,0.03579483926296234
1569262251.6996293,7597,0.03438277915120125
1569262258.7743511,7697,0.03544989228248596
1569262266.3697166,7797,0.033285435289144516
1569262273.8232324,7897,0.0343327634036541
1569262280.7298021,7997,0.032645612955093384
1569262287.6748376,8097,0.03280048072338104
1569262294.829997,8197,0.03237711638212204
1569262302.2131348,8297,0.033536214381456375
1569262309.2130578,8397,0.032609544694423676
